Datetime,breadth20,breadth120,breadth200,coverage20,coverage120,coverage200,ew_index,ew_ema5,ew_ema20,ew_ema120,ew_ema200
2023-09-18 10:00:00+09:00,0.8,0.725,,40,40,0,0.9841063069121356,0.9853664911326216,0.9770284081413094,0.9714105282730382,
2023-09-18 11:00:00+09:00,0.825,0.65,,40,40,0,0.9836967488740495,0.9848099103797643,0.9776634882110942,0.9716136062995012,
2023-09-18 12:00:00+09:00,0.675,0.675,,40,40,0,0.9832250201855998,0.9842816136483762,0.9781931579229519,0.9718055304959657,
2023-09-18 13:00:00+09:00,0.575,0.625,,40,40,0,0.9820881773393557,0.9835504682120361,0.9785641121530856,0.9719754916008152,
2023-09-18 14:00:00+09:00,0.575,0.625,,40,40,0,0.9813385825933382,0.9828131730058035,0.9788283474331096,0.9721302534354024,
2023-09-19 09:00:00+09:00,0.475,0.575,,40,40,0,0.9806714341043509,0.9820992600386527,0.9790038794970374,0.9722714299753851,
2023-09-19 10:00:00+09:00,0.575,0.625,,40,40,0,0.9800198358230587,0.9814061186334547,0.9791006372423727,0.9723995027993136,
2023-09-19 11:00:00+09:00,0.475,0.55,,40,40,0,0.9777272545204263,0.9801798305957787,0.9789698388879017,0.972487564811233,
2023-09-19 12:00:00+09:00,0.425,0.55,,40,40,0,0.977461383573109,0.9792736815882221,0.978826176476969,0.9725697766915947,
2023-09-19 13:00:00+09:00,0.425,0.55,,40,40,0,0.9764441844539373,0.978330515876794,0.9785993200938231,0.9726338164893195,
2023-09-19 14:00:00+09:00,0.25,0.55,,40,40,0,0.9755199927246372,0.9773936748260752,0.9783060508205673,0.9726815218816388,
2023-09-20 09:00:00+09:00,0.4,0.575,,40,40,0,0.9778424401491015,0.977543263267084,0.9782618974232848,0.9727668263158118,
2023-09-20 10:00:00+09:00,0.325,0.5,,40,40,0,0.9759203542956387,0.9770022936099356,0.97803889331589,0.9728189507452305,
2023-09-20 11:00:00+09:00,0.4,0.55,,40,40,0,0.9767937527172635,0.976932779979045,0.9779203084969732,0.9728846499513798,
2023-09-20 12:00:00+09:00,0.4,0.55,,40,40,0,0.9768708128304254,0.9769121242628386,0.9778203565287306,0.9729505369411162,
2023-09-20 13:00:00+09:00,0.4,0.525,,40,40,0,0.9764685563732938,0.976764268299657,0.9776916136567841,0.9730086860226399,
2023-09-20 14:00:00+09:00,0.425,0.5,,40,40,0,0.9773869204353873,0.9769718190115672,0.9776625952547463,0.9730810535335945,
2023-09-21 09:00:00+09:00,0.275,0.45,,40,40,0,0.9674322475286051,0.9737919618505799,0.9766882764236853,0.9729876848392972,
2023-09-21 10:00:00+09:00,0.25,0.475,,40,40,0,0.9667491175270685,0.9714443470760762,0.9757416898621026,0.9728845680242191,
2023-09-21 11:00:00+09:00,0.2,0.45,,40,40,0,0.964920219358864,0.9692696378370055,0.9747110736236989,0.972752925897519,
2023-09-21 12:00:00+09:00,0.2,0.375,,40,40,0,0.9634033801196703,0.9673142185978938,0.973634150432839,0.9725983879507778,
2023-09-21 13:00:00+09:00,0.125,0.375,,40,40,0,0.962377089796055,0.965668508997281,0.972562049419812,0.9724294408738403,
2023-09-21 14:00:00+09:00,0.175,0.35,,40,40,0,0.9626070963436416,0.9646480381127346,0.9716139586506529,0.9722670880716884,
2023-09-22 09:00:00+09:00,0.15,0.25,,40,40,0,0.9493725333798614,0.9595562032017769,0.9694957276724823,0.9718886656800879,
2023-09-22 10:00:00+09:00,0.15,0.3,,40,40,0,0.9533940668148324,0.9575021577394621,0.9679622361622299,0.9715829698310755,
2023-09-22 11:00:00+09:00,0.175,0.325,,40,40,0,0.954350648150719,0.9564516545432145,0.9666658944468478,0.9712981380677639,
2023-09-22 12:00:00+09:00,0.225,0.325,,40,40,0,0.955448231914514,0.9561171803336477,0.9655975456342445,0.9710361561478755,
2023-09-22 13:00:00+09:00,0.2,0.3,,40,40,0,0.9541014321950603,0.955445264287452,0.9645026776876555,0.970756243355267,
2023-09-22 14:00:00+09:00,0.15,0.3,,40,40,0,0.9536902845091665,0.9548602710280235,0.9634729259563709,0.9704741613908686,
