label,period_type,period,trades,pnl,pf,winrate,top1_share,top3_share
TOP30|$20000|20BPS,quarter,2024Q1,19,175.31661393652826,1.270219639693318,0.5789473684210527,0.5020828686487686,0.8411766062475501
TOP30|$20000|20BPS,quarter,2024Q2,15,351.4702782219846,2.60612357422252,0.6666666666666666,0.33094716185385026,0.8242795081410407
TOP30|$20000|20BPS,quarter,2024Q3,9,444.418774091821,7.438729226875015,0.7777777777777778,0.2673311823806082,0.739717412520604
TOP30|$20000|20BPS,quarter,2024Q4,19,-576.9843169272464,0.18117999841924473,0.10526315789473684,0.8679899228352495,0.9839241854856232
TOP30|$20000|20BPS,quarter,2025Q1,10,-55.788153934128445,0.7526890280759148,0.5,0.45917905173503737,0.8875511485715745
TOP30|$20000|20BPS,quarter,2025Q2,19,-225.423007868657,0.6819902492550337,0.47368421052631576,0.5048024274798606,0.8882349884825261
TOP30|$20000|20BPS,quarter,2025Q3,21,-185.18138779523883,0.7517208463831754,0.38095238095238093,0.41253104660542916,0.7113261240215886
TOP30|$20000|20BPS,quarter,2025Q4,19,-89.85891626568616,0.8381965787388084,0.5263157894736842,0.3488174146924427,0.7682369257327686
TOP30|$20000|20BPS,quarter,2026Q1,6,-164.6179983359458,0.2344543249680228,0.16666666666666666,1.0,0.0
TOP30|$20000|20BPS,quarter,2026Q2,23,432.34521895146224,1.749270972909046,0.6521739130434783,0.2629072335946939,0.6405971121863931
TOP30|$20000|20BPS,quarter,2026Q3,9,48.48240261783948,1.689262796110179,0.7777777777777778,0.31123674456712863,0.7569728031497232
TOP30|$20000|30BPS,year,2023,12,-296.4763427895757,0.35939439565035103,0.5,0.3103836228577947,0.7781380148734003
TOP30|$20000|30BPS,year,2024,62,84.48260168267598,1.0476588444590489,0.4838709677419355,0.26378258744927874,0.5301014075974735
TOP30|$20000|30BPS,year,2025,72,-828.5855046899112,0.6411413730488557,0.4861111111111111,0.2610171063286374,0.5333479264075385
