date,equity,held_asset,desired_asset
2013-09-16,12348.16618062441,lever,lever
2013-09-17,12598.137801655934,lever,lever
2013-09-18,12922.173437345311,lever,lever
2013-09-19,12787.922006740077,lever,lever
2013-09-20,12581.931608104584,lever,lever
2013-09-23,12419.909696867944,lever,lever
2013-09-24,12669.883137184777,lever,lever
2013-09-25,12702.293705002163,lever,lever
2013-09-26,12683.767922679152,lever,lever
2013-09-27,12392.133758380603,lever,lever
2013-09-30,12415.283254321794,lever,lever
2013-10-01,12737.010216951376,lever,lever
2013-10-02,12713.859811367529,lever,lever
2013-10-03,12612.024406435614,lever,lever
2013-10-04,12894.398408500623,lever,lever
2013-10-07,12702.293705002161,lever,lever
2013-10-08,12098.195469235538,lever,lever
2013-10-09,11943.112312175464,lever,lever
2013-10-10,12755.522354634553,lever,lever
2013-10-11,12873.564862760471,lever,lever
2013-10-14,13125.856982206313,lever,lever
2013-10-15,12790.24068586908,lever,lever
2013-10-16,13153.630191765684,lever,lever
2013-10-17,13431.378660927201,lever,lever
2013-10-18,13521.647049851092,lever,lever
2013-10-21,13681.349372316068,lever,lever
2013-10-22,13591.0846219628,lever,lever
2013-10-23,12248.636719824317,lever,lever
2013-10-24,12547.214186512707,lever,lever
2013-10-25,12686.08751145081,lever,lever
2013-10-28,12947.624329205046,lever,lever
2013-10-29,13517.006962665111,lever,lever
2013-10-30,13317.961685704773,lever,lever
2013-10-31,13544.78108186714,lever,lever
2013-11-01,13396.658510407366,lever,lever
2013-11-04,13371.187606409201,lever,lever
2013-11-05,13250.844612007388,lever,lever
2013-11-06,13398.969002752476,lever,lever
2013-11-07,12628.216955347132,lever,lever
2013-11-08,13047.156518933103,lever,lever
2013-11-11,13037.895447056908,lever,lever
2013-11-12,13255.465596697602,lever,lever
2013-11-13,13630.42666681551,lever,lever
2013-11-14,13440.629726734189,lever,lever
2013-11-15,13695.23779638107,lever,lever
2013-11-18,13324.905897737277,lever,lever
2013-11-19,12859.679167623446,lever,lever
2013-11-20,12667.572644839673,lever,lever
2013-11-21,13343.417125777802,lever,lever
2013-11-22,13366.56753136165,lever,lever
2013-11-25,13320.277635905823,lever,lever
2013-11-26,13662.821770707755,lever,lever
2013-11-27,13841.056242994331,lever,lever
2013-11-29,13838.739383150636,lever,lever
2013-12-02,13764.676278135437,lever,lever
2013-12-03,13905.851908634748,lever,lever
2013-12-04,13729.957037258257,lever,lever
2013-12-05,13820.225426182147,lever,lever
2013-12-06,14297.016443376036,lever,lever
2013-12-09,14408.115649112113,lever,lever
2013-12-10,14285.449427368012,lever,lever
2013-12-11,13864.19209429569,lever,lever
2013-12-12,13514.704657103914,lever,lever
2013-12-13,13442.944767292576,lever,lever
2013-12-16,13984.553281550616,lever,lever
2013-12-17,14419.684484405449,lever,lever
2013-12-18,14706.696754371129,lever,lever
2013-12-19,14442.836709274607,lever,lever
2013-12-20,14810.845380576115,lever,lever
2013-12-23,15178.8667868748,lever,lever
2013-12-24,15359.398106866649,lever,lever
2013-12-26,15500.591020576414,lever,lever
2013-12-27,15458.931206237357,lever,lever
2013-12-30,15576.973714363277,lever,lever
2013-12-31,15975.069726139887,lever,lever
2014-01-02,15257.569069433324,lever,lever
2014-01-03,15202.01446353068,lever,lever
2014-01-06,14915.004922492968,lever,lever
2014-01-07,15262.190054123535,lever,lever
2014-01-08,15935.72586200187,lever,lever
2014-01-09,15597.806350460773,lever,lever
2014-01-10,15787.585097688981,lever,lever
2014-01-13,15225.150314832035,lever,lever
2014-01-14,16271.340339053788,lever,lever
2014-01-15,16683.324774895395,lever,lever
2014-01-16,16405.570847877945,lever,lever
2014-01-17,16123.205032596836,lever,lever
2014-01-21,16440.291908040435,lever,lever
2014-01-22,17002.73669696659,lever,lever
2014-01-23,16424.100268771574,lever,lever
2014-01-24,15271.45203564238,lever,lever
2014-01-27,14979.817871343832,lever,lever
2014-01-28,15162.663322251412,lever,lever
2014-01-29,14949.724163370143,lever,lever
2014-01-30,15530.672903195577,lever,lever
2014-01-31,15289.965082968214,lever,lever
2014-02-03,14324.792381863368,lever,lever
2014-02-04,14347.942787447213,lever,lever
2014-02-05,14405.798789268407,lever,lever
2014-02-06,15090.915257794595,lever,lever
2014-02-07,15820.001123362292,lever,lever
2014-02-10,16063.032170931938,lever,lever
2014-02-11,16676.375105006955,lever,lever
2014-02-12,17146.24374159208,lever,lever
2014-02-13,17761.911722294695,lever,lever
2014-02-14,18055.864565722248,lever,lever
2014-02-18,18201.68210269285,lever,lever
2014-02-19,18160.018649783167,lever,lever
2014-02-20,18588.20745989081,lever,lever
2014-02-21,18305.830728897836,lever,lever
2014-02-24,18516.451208650098,lever,lever
2014-02-25,18245.64877080639,lever,lever
2014-02-26,18599.78175304008,lever,lever
2014-02-27,18574.3172165405,lever,lever
2014-02-28,18516.451208650094,lever,lever
2014-03-03,18213.245480130245,lever,lever
2014-03-04,19157.583725852284,lever,lever
2014-03-05,19277.947642035175,lever,lever
2014-03-06,19717.708926006777,lever,lever
2014-03-07,19625.134592951053,lever,lever
2014-03-10,19500.14969207795,lever,lever
2014-03-11,19189.985197243113,lever,lever
2014-03-12,19673.736800037303,lever,lever
2014-03-13,18690.045593750692,lever,lever
2014-03-14,18393.78225797803,lever,lever
2014-03-17,19053.431461076674,lever,lever
2014-03-18,19865.84241317842,lever,lever
2014-03-19,19821.8630100677,lever,lever
2014-03-20,20937.485148545227,lever,lever
2014-03-21,20386.61829133896,lever,lever
2014-03-24,20134.328900821085,lever,lever
2014-03-25,20550.94341777946,lever,lever
2014-03-26,19928.32940575904,lever,lever
2014-03-27,19435.335833584424,lever,lever
2014-03-28,19854.273577885087,lever,lever
2014-03-31,20810.18429747108,lever,lever
2014-04-01,21782.293933467183,lever,lever
2014-04-02,21645.73837801543,lever,lever
2014-04-03,21775.353360005305,lever,lever
2014-04-04,19944.541057166323,lever,lever
2014-04-07,19393.672380674747,lever,lever
2014-04-08,20120.442296041405,lever,lever
2014-04-09,20768.520844561404,lever,lever
2014-04-10,18854.388913044306,lever,lever
2014-04-11,17954.013696865186,lever,lever
2014-04-14,18375.274668508133,lever,lever
2014-04-15,18754.8558136736,lever,lever
2014-04-16,18646.07164849591,lever,lever
2014-04-17,19722.344464979487,lever,lever
2014-04-21,20243.120343140028,lever,lever
2014-04-22,20821.751313479108,lever,lever
2014-04-23,20736.119373170575,lever,lever
2014-04-24,21057.832691160325,lever,lever
2014-04-25,19021.035447541784,lever,lever
2014-04-28,18673.853954481838,lever,lever
2014-04-29,19014.087596938665,lever,lever
2014-04-30,19398.293365364967,lever,lever
2014-05-01,19206.195029365095,lever,lever
2014-05-02,19321.91431014873,lever,lever
2014-05-05,19414.50501677225,lever,lever
2014-05-06,19183.04462378125,lever,lever
2014-05-07,19220.081634144783,lever,lever
2014-05-08,19613.551203375246,lever,lever
2014-05-09,19453.85070019558,lever,lever
2014-05-12,20506.978568951243,lever,lever
2014-05-13,20053.31976448809,lever,lever
2014-05-14,19541.80768713171,lever,lever
2014-05-15,18856.695766818797,lever,lever
2014-05-16,19414.50501677225,lever,lever
2014-05-19,20037.117209507363,lever,lever
2014-05-20,19754.74593637032,lever,lever
2014-05-21,20039.438617564338,lever,lever
2014-05-22,20333.38964170658,lever,lever
2014-05-23,20879.6136827989,lever,lever
2014-05-27,21678.145307262203,lever,lever
2014-05-28,21747.57469259001,lever,lever
2014-05-29,21881.82885212321,lever,lever
2014-05-30,21972.089054263204,lever,lever
2014-06-02,22328.528890271376,lever,lever
2014-06-03,22958.096210750857,lever,lever
2014-06-04,23270.560282218932,lever,lever
2014-06-05,23592.2772387793,lever,lever
2014-06-06,23944.09427081195,lever,lever
2014-06-09,24115.36724785557,lever,lever
2014-06-10,24356.076887368243,lever,lever
2014-06-11,24710.206231031312,lever,lever
2014-06-12,24453.290397967292,lever,lever
2014-06-13,25147.6552033725,lever,lever
2014-06-16,25617.522020672313,lever,lever
2014-06-17,26193.849775807532,lever,lever
2014-06-18,25879.06065771186,lever,lever
2014-06-19,25950.816908952573,lever,lever
2014-06-20,26177.639943685557,lever,lever
2014-06-23,25888.320819945395,lever,lever
2014-06-24,25312.00398052204,lever,lever
2014-06-25,25585.1078142843,lever,lever
2014-06-26,25258.753499465915,lever,lever
2014-06-27,25379.11013850756,lever,lever
2014-06-30,26173.017139710028,lever,lever
2014-07-01,27251.589532826845,lever,lever
2014-07-02,27457.592666459514,lever,lever
2014-07-03,28010.764558154955,lever,lever
2014-07-07,27425.185737212752,lever,lever
2014-07-08,27010.87807402886,lever,lever
2014-07-09,27480.730337046185,lever,lever
2014-07-10,27084.94117904406,lever,lever
2014-07-11,27138.18620224425,lever,lever
2014-07-14,27503.882561915343,lever,lever
2014-07-15,27286.306954418716,lever,lever
2014-07-16,28230.650657996684,lever,lever
2014-07-17,26050.33545404078,lever,lever
2014-07-18,27071.05457426437,lever,lever
2014-07-21,27293.256624307145,lever,lever
2014-07-22,27814.02340604113,lever,lever
2014-07-23,25892.954539632778,lever,lever
2014-07-24,25237.926321224346,lever,lever
2014-07-25,23719.57808985344,lever,lever
2014-07-28,23643.1990346372,lever,lever
2014-07-29,23534.42032731544,lever,lever
2014-07-30,24228.788771291267,lever,lever
2014-07-31,22585.441084764763,lever,lever
2014-08-01,22923.373331303035,lever,lever
2014-08-04,23210.365589130288,lever,lever
2014-08-05,22518.32764963799,lever,lever
2014-08-06,22719.689786442024,lever,lever
2014-08-07,21828.583828923,lever,lever
2014-08-08,22559.98746397705,lever,lever
2014-08-11,23240.462026031946,lever,lever
2014-08-12,23152.51413552237,lever,lever
2014-08-13,23819.11118922414,lever,lever
2014-08-14,23946.406582442352,lever,lever
2014-08-15,24668.539139550998,lever,lever
2014-08-18,24994.895273654693,lever,lever
2014-08-19,25529.557756594917,lever,lever
2014-08-20,26156.809126873355,lever,lever
2014-08-21,26503.990619933305,lever,lever
2014-08-22,26561.862085679644,lever,lever
2014-08-25,26240.126936266162,lever,lever
2014-08-26,26263.282799705947,lever,lever
2014-08-27,26406.7825671902,lever,lever
2014-08-28,26971.536029176154,lever,lever
2014-08-29,27270.11349586454,lever,lever
2014-09-02,26902.10300527772,lever,lever
2014-09-03,27138.186202244244,lever,lever
2014-09-04,27346.49437036609,lever,lever
2014-09-05,28033.916783024106,lever,lever
2014-09-08,28207.511168124704,lever,lever
2014-09-09,27459.897700948684,lever,lever
2014-09-10,27432.126310674626,lever,lever
2014-09-11,27640.43629808178,lever,lever
2014-09-12,26571.10951291601,lever,lever
2014-09-15,25601.31764640626,lever,lever
2014-09-16,26929.879853407714,lever,lever
2014-09-17,27566.375012351888,lever,lever
2014-09-18,28751.41016258942,lever,lever
2014-09-19,27723.7577460452,lever,lever
2014-09-22,26709.9810185688,lever,lever
2014-09-23,26501.672850446957,lever,lever
2014-09-24,27452.955308201494,lever,lever
2014-09-25,25967.01036750673,lever,lever
2014-09-26,26869.68516031909,lever,lever
2014-09-29,26983.104864469486,lever,lever
2014-09-30,26309.572695161776,lever,lever
2014-10-01,24390.79612824542,lever,lever
2014-10-02,23985.757723721625,lever,lever
2014-10-03,24349.134494621052,lever,lever
2014-10-06,23761.247000619052,lever,lever
2014-10-07,22425.738762299792,lever,lever
2014-10-08,23904.73949096206,lever,lever
2014-10-09,21990.60937873027,lever,lever
2014-10-10,17433.23781870464,lever,base
2014-10-13,17029.11734406348,base,base
2014-10-14,17336.83171879198,base,base
2014-10-15,17418.89193904636,base,base
2014-10-16,17687.852411748605,base,base
2014-10-17,17817.780231897847,base,base
2014-10-20,18100.418639290383,base,base
2014-10-21,18768.270359999067,base,base
2014-10-22,18499.302499409445,base,base
2014-10-23,18765.988980376966,base,base
2014-10-24,18952.89809828968,base,base
2014-10-27,19041.796547100468,base,base
2014-10-28,19313.03987700229,base,base
2014-10-29,19351.789346296115,base,base
2014-10-30,19117.01115091106,base,base
2014-10-31,19864.64171225202,base,lever
2014-11-03,20192.69921084483,lever,lever
2014-11-04,20024.05999393274,lever,lever
2014-11-05,20614.313470468314,lever,lever
2014-11-06,20088.64591604134,lever,lever
2014-11-07,19498.376927264384,lever,lever
2014-11-10,19939.72839874472,lever,lever
2014-11-11,19765.707844275777,lever,lever
2014-11-12,19729.8139279145,lever,lever
2014-11-13,19763.911244682633,lever,lever
2014-11-14,20250.118477433527,lever,lever
2014-11-17,19988.168897978987,lever,lever
2014-11-18,21143.58550571167,lever,lever
2014-11-19,20736.31442855432,lever,lever
2014-11-20,21314.0213222169,lever,lever
2014-11-21,21954.517538394935,lever,lever
2014-11-24,22632.690168489764,lever,lever
2014-11-25,22623.71986235791,lever,lever
2014-11-26,24082.337329999307,lever,lever
2014-11-28,24220.46960892202,lever,lever
2014-12-01,23375.454361508244,lever,lever
2014-12-02,23820.383519933483,lever,lever
2014-12-03,25300.530568413582,lever,lever
2014-12-04,25409.97084158898,lever,lever
2014-12-05,26190.41990974683,lever,lever
2014-12-08,25061.915630613472,lever,lever
2014-12-09,24993.735099114823,lever,lever
2014-12-10,23594.33490785903,lever,lever
2014-12-11,23929.826613516398,lever,lever
2014-12-12,22745.718000036395,lever,lever
2014-12-15,22099.839036097743,lever,lever
2014-12-16,21723.07630713353,lever,lever
2014-12-17,23124.27591838999,lever,lever
2014-12-18,24399.889833596728,lever,lever
2014-12-19,24209.715395030886,lever,lever
2014-12-22,25284.3724537054,lever,lever
2014-12-23,25141.744445188542,lever,lever
2014-12-24,25229.656547728988,lever,lever
2014-12-26,25328.336966198196,lever,lever
2014-12-29,25102.267201067312,lever,lever
2014-12-30,24669.87898470002,lever,lever
2014-12-31,24189.03334665331,lever,lever
2015-01-02,24190.832766653977,lever,lever
2015-01-05,22821.877464422018,lever,lever
2015-01-06,21268.126240773545,lever,lever
2015-01-07,21912.235398990535,lever,lever
2015-01-08,23884.03447694769,lever,lever
2015-01-09,23943.240471703197,lever,lever
2015-01-12,22504.309448583208,lever,lever
2015-01-13,21833.295012785704,lever,lever
2015-01-14,21483.42910017943,lever,lever
2015-01-15,20959.52712086283,lever,lever
2015-01-16,21675.40013833842,lever,lever
2015-01-20,22360.776089250972,lever,lever
2015-01-21,23094.588308786508,lever,lever
2015-01-22,23528.781585969515,lever,lever
2015-01-23,23322.457493918057,lever,lever
2015-01-26,23566.462230497596,lever,lever
2015-01-27,22211.857161750584,lever,lever
2015-01-28,21879.937502223067,lever,lever
2015-01-29,21942.724004330998,lever,lever
2015-01-30,20593.520015993512,lever,lever
2015-02-02,20781.902085577498,lever,lever
2015-02-03,21903.270733673726,lever,lever
2015-02-04,22165.209031498165,lever,lever
2015-02-05,22771.643186002122,lever,lever
2015-02-06,22427.150149730132,lever,lever
2015-02-09,21693.350622028458,lever,lever
2015-02-10,23891.206773282633,lever,lever
2015-02-11,24131.62395149094,lever,lever
2015-02-12,25296.034838819436,lever,lever
2015-02-13,25834.29551284356,lever,lever
2015-02-17,26092.653303315576,lever,lever
2015-02-18,25836.0921124367,lever,lever
2015-02-19,26072.918911866247,lever,lever
2015-02-20,26537.62053724239,lever,lever
2015-02-23,26010.12817914703,lever,lever
2015-02-24,27063.30219370699,lever,lever
2015-02-25,26609.366063852078,lever,lever
2015-02-26,27149.423337469347,lever,lever
2015-02-27,26953.853459309023,lever,lever
2015-03-02,29192.98345427757,lever,lever
2015-03-03,27506.470007633143,lever,lever
2015-03-04,27461.608605547535,lever,lever
2015-03-05,27486.729975368766,lever,lever
2015-03-06,26657.81784471645,lever,lever
2015-03-09,26891.062726589807,lever,lever
2015-03-10,25373.189907061227,lever,lever
2015-03-11,25586.70039748526,lever,lever
2015-03-12,25554.398270106507,lever,lever
2015-03-13,26081.890628201872,lever,lever
2015-03-16,27230.163143674854,lever,lever
2015-03-17,26650.65118919656,lever,lever
2015-03-18,27235.538840416662,lever,lever
2015-03-19,27434.69063613317,lever,lever
2015-03-20,28638.575947175366,lever,lever
2015-03-23,27836.59024716,lever,lever
2015-03-24,27124.310428870696,lever,lever
2015-03-25,23408.570176457837,lever,lever
2015-03-26,22443.3054440308,lever,lever
2015-03-27,24285.922806344424,lever,lever
2015-03-30,25297.83989963516,lever,lever
2015-03-31,24407.930815449246,lever,lever
2015-04-01,23948.630270482627,lever,lever
2015-04-02,23708.193349421646,lever,lever
2015-04-06,24047.29094609916,lever,lever
2015-04-07,24108.29918126286,lever,lever
2015-04-08,24542.48117681577,lever,lever
2015-04-09,25495.192275351,lever,lever
2015-04-10,25780.470855644915,lever,lever
2015-04-13,25279.8936465564,lever,lever
2015-04-14,24542.481176815767,lever,lever
2015-04-15,25782.267455238052,lever,lever
2015-04-16,25457.51727163796,lever,lever
2015-04-17,24366.659792142393,lever,lever
2015-04-20,24962.31857969878,lever,lever
2015-04-21,25507.7571908729,lever,lever
2015-04-22,26564.532865841724,lever,lever
2015-04-23,25317.565829861913,lever,lever
2015-04-24,24079.593073477914,lever,lever
2015-04-27,24330.781388022504,lever,lever
2015-04-28,24361.27563417802,lever,lever
2015-04-29,23952.206547223766,lever,lever
2015-04-30,23404.989669105413,lever,lever
2015-05-01,25229.656547728995,lever,lever
2015-05-04,25064.59501776181,lever,lever
2015-05-05,23480.33967653149,lever,lever
2015-05-06,23392.42757399104,lever,lever
2015-05-07,24180.06727113275,lever,lever
2015-05-08,24872.609877565203,lever,lever
2015-05-11,24879.796275937773,lever,lever
2015-05-12,24284.134667973864,lever,lever
2015-05-13,24680.644480221265,lever,lever
2015-05-14,25592.073273819555,lever,lever
2015-05-15,25717.66884129561,lever,lever
2015-05-18,26406.6323505794,lever,lever
2015-05-19,26166.223633593665,lever,lever
2015-05-20,26302.570594553334,lever,lever
2015-05-21,26697.29508883769,lever,lever
2015-05-22,26891.06272658982,lever,lever
2015-05-26,26309.751352110856,lever,lever
2015-05-27,29381.372574880388,lever,lever
2015-05-28,29460.318601900268,lever,lever
2015-05-29,29718.684853594856,lever,lever
2015-06-01,29855.03463496205,lever,lever
2015-06-02,28800.052739178846,lever,lever
2015-06-03,28225.927763072454,lever,lever
2015-06-04,27486.729975368777,lever,lever
2015-06-05,27529.78067582362,lever,lever
2015-06-08,26015.509516703896,lever,lever
2015-06-09,25879.142812891554,lever,lever
2015-06-10,26848.0035649124,lever,lever
2015-06-11,26833.647690612404,lever,lever
2015-06-12,26101.622199243677,lever,lever
2015-06-15,25907.857381899074,lever,lever
2015-06-16,26180.565405856036,lever,lever
2015-06-17,26237.983262240974,lever,lever
2015-06-18,27350.380194001587,lever,lever
2015-06-19,27106.364175791947,lever,lever
2015-06-22,27615.898999178455,lever,lever
2015-06-23,27142.24822072689,lever,lever
2015-06-24,26338.46592111838,lever,lever
2015-06-25,26281.039603510868,lever,lever
2015-06-26,24364.857551734218,lever,lever
2015-06-29,22283.630892435525,lever,lever
2015-06-30,22549.165209853778,lever,lever
2015-07-01,22714.222509209674,lever,lever
2015-07-02,22994.11834174297,lever,lever
2015-07-06,22075.503149772114,lever,lever
2015-07-07,21781.257083753873,lever,lever
2015-07-08,20188.028615984174,lever,base
2015-07-09,19890.803581570548,base,base
2015-07-10,20259.027593135088,base,base
2015-07-13,20429.50323418651,base,base
2015-07-14,20643.156092789057,base,base
2015-07-15,20520.420086660055,base,base
2015-07-16,20559.061057494015,base,base
2015-07-17,20515.879478167204,base,base
2015-07-20,20374.947597786515,base,base
2015-07-21,20379.498383755974,base,base
2015-07-22,19872.619338720702,base,base
2015-07-23,20168.10637888586,base,base
2015-07-24,19763.522605173006,base,base
2015-07-27,19618.051570224696,base,base
2015-07-28,20027.18322205655,base,base
2015-07-29,20052.19073601012,base,base
2015-07-30,20131.742254961853,base,base
2015-07-31,19897.625398749045,base,base
2015-08-03,19833.9812757372,base,base
2015-08-04,19613.502238180467,base,base
2015-08-05,19861.258366974584,base,base
2015-08-06,19506.67362799135,base,base
2015-08-07,19618.051570224696,base,base
2015-08-10,20104.4666176497,base,base
2015-08-11,19652.141755089197,base,base
2015-08-12,19765.79218245681,base,base
2015-08-13,19606.683328852425,base,base
2015-08-14,19445.301990113767,base,base
2015-08-17,19611.231206971424,base,base
2015-08-18,19240.736164197846,base,base
2015-08-19,19067.992399787843,base,base
2015-08-20,18351.998196792418,base,base
2015-08-21,17849.672845577064,base,base
2015-08-24,17449.63113428229,base,base
2015-08-25,17276.884462021826,base,base
2015-08-26,18138.340976414183,base,base
2015-08-27,18813.41590774046,base,base
2015-08-28,18922.518456989073,base,base
2015-08-31,18870.238213573804,base,base
2015-09-01,18204.25322278461,base,base
2015-09-02,18638.398204270958,base,base
2015-09-03,18783.867785294035,base,base
2015-09-04,18458.835530532913,base,base
2015-09-08,19277.10319597231,base,base
2015-09-09,18922.518456989077,base,base
2015-09-10,19006.620761910268,base,base
2015-09-11,19017.980279731153,base,base
2015-09-14,19061.170582609342,base,base
2015-09-15,19304.375925434004,base,base
2015-09-16,19345.293743177925,base,base
2015-09-17,19190.72840591685,base,base
2015-09-18,18856.60475669342,base,base
2015-09-21,18799.778089084382,base,base
2015-09-22,18386.09419735784,base,base
2015-09-23,18249.7174647223,base,base
2015-09-24,18213.35043294784,base,base
2015-09-25,18313.467724275928,base,base
2015-09-28,17806.03182587762,base,base
2015-09-29,17924.887305568132,base,base
2015-09-30,18619.760336749398,base,base
2015-10-01,18398.039647046364,base,base
2015-10-02,18782.04310913056,base,base
2015-10-05,19147.763461449285,base,base
2015-10-06,19209.486949232487,base,base
2015-10-07,19463.201263618565,base,base
2015-10-08,19591.203386930116,base,base
2015-10-09,19470.059428927805,base,base
2015-10-12,19470.059428927805,base,base
2015-10-13,19230.054175534067,base,base
2015-10-14,19929.495439787548,base,base
2015-10-15,20116.925302944357,base,base
2015-10-16,20162.64252787204,base,base
2015-10-19,20155.787270413257,base,base
2015-10-20,20137.49689102163,base,base
2015-10-21,20167.212214869487,base,base
2015-10-22,20866.652025197738,base,base
2015-10-23,21120.380878836117,base,base
2015-10-26,20740.942741973675,base,base
2015-10-27,20560.36668235042,base,base
2015-10-28,20864.369362586862,base,base
2015-10-29,20304.356620026396,base,base
2015-10-30,20466.646662033712,base,base
2015-11-02,20647.227083432655,base,base
2015-11-03,20754.654710816474,base,base
2015-11-04,20814.07954281127,base,base
2015-11-05,20377.505052265828,base,base
2015-11-06,20916.94329889856,base,base
2015-11-09,20713.507172886235,base,base
2015-11-10,20336.357514335592,base,base
2015-11-11,20352.36523111634,base,base
2015-11-12,20089.497003483066,base,base
2015-11-13,19908.92094385981,base,base
2015-11-16,20153.495884251,base,base
2015-11-17,20288.357626797027,base,base
2015-11-18,20489.506728422784,base,base
2015-11-19,20537.512431662268,base,base
2015-11-20,20603.795428966307,base,base
2015-11-23,20356.93055633809,base,base
2015-11-24,20596.934355806603,base,base
2015-11-25,20626.65258750492,base,base
2015-11-27,20715.79710512326,base,base
2015-11-30,20939.80045743717,base,base
2015-12-01,21264.377633601347,base,base
2015-12-02,21163.806717601543,base,base
2015-12-03,21035.80168643953,base,base
2015-12-04,21399.236468296913,base,base
2015-12-07,21225.515666132444,base,base
2015-12-08,21044.946876135342,base,base
2015-12-09,20770.660973671987,base,base
2015-12-10,20871.22462004564,base,base
2015-12-11,20480.362992652193,base,base
2015-12-14,20347.786820567504,base,base
2015-12-15,20654.085248741892,base,base
2015-12-16,20809.509855813816,base,base
2015-12-17,20523.790285342853,base,base
2015-12-18,20286.072056335684,base,base
2015-12-21,20633.512206739393,base,base
2015-12-22,20665.51019319813,base,base
2015-12-23,20809.509855813823,base,base
2015-12-24,20892.65838578423,base,base
2015-12-28,20810.19610852232,base,base
2015-12-29,21053.004529759226,base,base
2015-12-30,20862.881997076718,base,base
2015-12-31,20578.84752594716,base,base
2016-01-04,20340.630600586148,base,base
2016-01-05,20148.210866040463,base,base
2016-01-06,19451.86646252658,base,base
2016-01-07,18906.696842637746,base,base
2016-01-08,18634.119302319476,base,base
2016-01-11,18698.253398133784,base,base
2016-01-12,18854.016769784263,base,base
2016-01-13,18253.88005265538,base,base
2016-01-14,18629.53943784542,base,base
2016-01-15,17788.875508165278,base,base
2016-01-19,17818.664982199858,base,base
2016-01-20,17935.484966568565,base,base
2016-01-21,18201.19125625052,base,base
2016-01-22,18533.32884360996,base,base
2016-01-25,18276.779375025657,base,base
2016-01-26,18446.286701873993,base,base
2016-01-27,18235.553325133005,base,base
2016-01-28,18194.320005614205,base,base
2016-01-29,19018.94132430808,base,base
2016-02-01,19103.68917203133,base,base
2016-02-02,18473.78042797062,base,base
2016-02-03,18517.29350224984,base,base
2016-02-04,18837.9843362746,base,base
2016-02-05,18192.02861945194,base,base
2016-02-08,17733.909864850448,base,base
2016-02-09,17633.119406140933,base,base
2016-02-10,17495.684215938054,base,base
2016-02-11,17360.537504046973,base,base
2016-02-12,17740.7782076363,base,base
2016-02-16,18363.82297068684,base,base
2016-02-17,18801.33524300554,base,base
2016-02-18,18712.001715107315,base,base
2016-02-19,18794.459630593537,base,base
2016-02-22,19089.951032534384,base,base
2016-02-23,18789.882673969943,base,base
2016-02-24,19039.556530142243,base,base
2016-02-25,19270.90365879217,base,base
2016-02-26,19394.59780164765,base,base
2016-02-29,19348.791887280946,base,base
2016-03-01,19871.052007322894,base,base
2016-03-02,19994.746150178376,base,base
2016-03-03,20017.645472548655,base,base
2016-03-04,20223.803346591274,base,base
2016-03-07,20315.426806726526,base,base
2016-03-08,19855.01230418709,base,base
2016-03-09,19994.746150178376,base,base
2016-03-10,20095.52788533651,base,base
2016-03-11,20478.059975088094,base,base
2016-03-14,20429.95976670867,base,base
2016-03-15,20377.270970303813,base,base
2016-03-16,20560.523706275235,base,base
2016-03-17,20702.543122727857,base,base
2016-03-18,20975.122116971357,base,base
2016-03-21,21002.608573441838,base,base
2016-03-22,20998.02870896778,base,base
2016-03-23,20723.702096597994,base,base
2016-03-24,20709.92179326939,base,base
2016-03-28,20698.428514327356,base,base
2016-03-29,20983.326617043447,base,base
2016-03-30,21167.130390676986,base,lever
2016-03-31,20763.49510244213,lever,lever
2016-04-01,21170.923618441564,lever,lever
2016-04-04,20586.67834992079,lever,lever
2016-04-05,20217.688652437526,lever,lever
2016-04-06,20832.67802726787,lever,lever
2016-04-07,19856.392156616654,lever,lever
2016-04-08,20156.195908185753,lever,lever
2016-04-11,20125.439717522502,lever,lever
2016-04-12,20063.94546272652,lever,lever
2016-04-13,21432.29610421554,lever,lever
2016-04-14,20909.54660103496,lever,lever
2016-04-15,20348.385469133987,lever,lever
2016-04-18,20379.123533266717,lever,lever
2016-04-19,19602.706830328232,lever,lever
2016-04-20,20179.25738664241,lever,lever
2016-04-21,19825.6344554092,lever,lever
2016-04-22,19933.26526201638,lever,lever
2016-04-25,19571.952150209196,lever,lever
2016-04-26,20356.060544265863,lever,lever
2016-04-27,21009.490248156595,lever,lever
2016-04-28,19318.271355553406,lever,lever
2016-04-29,17834.62238504639,lever,lever
2016-05-02,18203.61661416228,lever,lever
2016-05-03,17596.315909361696,lever,lever
2016-05-04,16965.946173383407,lever,base
2016-05-05,16973.339975843126,base,base
2016-05-06,16996.951456647046,base,base
2016-05-09,16975.306146510215,base,base
2016-05-10,17176.014940142784,base,base
2016-05-11,17134.692980936048,base,base
2016-05-12,16827.73127848592,base,base
2016-05-13,16888.72739636273,base,base
2016-05-16,17160.27063240706,base,base
2016-05-17,17048.112985588647,base,base
2016-05-18,17313.748993232293,base,base
2016-05-19,17217.333163749772,base,base
2016-05-20,17738.77308050169,base,base
2016-05-23,17862.738958121896,base,lever
2016-05-24,19119.133707200755,lever,lever
2016-05-25,19457.69834376939,lever,lever
2016-05-26,19651.17762174078,lever,lever
2016-05-27,20010.48309135824,lever,lever
2016-05-31,20335.235441032026,lever,lever
2016-06-01,20687.628657373003,lever,lever
2016-06-02,20673.815012738363,lever,lever
2016-06-03,20867.276640092467,lever,lever
2016-06-06,20708.3586285035,lever,lever
